0.0, 1.0, 0.0
0.0, 0.996992941168, 0.0774924206719
0.0, 0.987989849477, 0.154518792808
0.0, 0.97304487058, 0.230615870742
0.0, 0.952247885338, 0.305325997695
0.0, 0.925723969269, 0.378199858172
0.0, 0.893632640323, 0.4487991802
0.0, 0.85616689953, 0.516699371152
0.0, 0.813552070263, 0.581492071288
0.0, 0.766044443119, 0.642787609687
0.0, 0.713929734558, 0.700217347767
0.0, 0.657521368569, 0.753435896328
0.0, 0.597158591703, 0.802123192755
0.0, 0.533204432802, 0.84598642592
0.0, 0.466043519703, 0.884761797177
0.0, 0.396079766039, 0.91821610688
0.0, 0.323733942058, 0.946148156876
0.0, 0.249441144058, 0.968389960528
0.0, 0.173648177667, 0.984807753012
0.0, 0.0968108707032, 0.995302795793
0.0, 0.0193913317718, 0.999811970449
0.0, -0.0581448289105, 0.998308158271
0.0, -0.13533129975, 0.990800403365
0.0, -0.211703872229, 0.977333858251
0.0, -0.286803232711, 0.957989512315
0.0, -0.360177724805, 0.932883704732
0.0, -0.431386065681, 0.902167424781
0.0, -0.5, 0.866025403784
0.0, -0.565606875487, 0.824675004109
0.0, -0.627812124672, 0.778364911924
0.0, -0.686241637869, 0.727373641573
0.0, -0.740544013109, 0.672007860556
0.0, -0.790392669519, 0.612600545193
0.0, -0.835487811413, 0.549508978071
0.0, -0.875558231302, 0.483112599297
0.0, -0.910362940966, 0.413810724505
0.0, -0.939692620786, 0.342020143326
0.0, -0.963370878616, 0.268172612761
0.0, -0.981255310627, 0.192712260548
0.0, -0.993238357742, 0.116092914125
0.0, -0.999247952504, 0.0387753712568
0.0, -0.999247952504, -0.0387753712568
0.0, -0.993238357742, -0.116092914125
0.0, -0.981255310627, -0.192712260548
0.0, -0.963370878616, -0.268172612761
0.0, -0.939692620786, -0.342020143326
0.0, -0.910362940966, -0.413810724505
0.0, -0.875558231302, -0.483112599297
0.0, -0.835487811413, -0.549508978071
0.0, -0.790392669519, -0.612600545193
0.0, -0.740544013109, -0.672007860556
0.0, -0.686241637869, -0.727373641573
0.0, -0.627812124672, -0.778364911924
0.0, -0.565606875487, -0.824675004109
0.0, -0.5, -0.866025403784
0.0, -0.431386065681, -0.902167424781
0.0, -0.360177724805, -0.932883704732
0.0, -0.286803232711, -0.957989512315
0.0, -0.211703872229, -0.977333858251
0.0, -0.13533129975, -0.990800403365
0.0, -0.0581448289105, -0.998308158271
0.0, 0.0193913317718, -0.999811970449
0.0, 0.0968108707032, -0.995302795793
0.0, 0.173648177667, -0.984807753012
0.0, 0.249441144058, -0.968389960528
0.0, 0.323733942058, -0.946148156876
0.0, 0.396079766039, -0.91821610688
0.0, 0.466043519703, -0.884761797177
0.0, 0.533204432802, -0.84598642592
0.0, 0.597158591703, -0.802123192755
0.0, 0.657521368569, -0.753435896328
0.0, 0.713929734558, -0.700217347767
0.0, 0.766044443119, -0.642787609687
0.0, 0.813552070263, -0.581492071288
0.0, 0.85616689953, -0.516699371152
0.0, 0.893632640323, -0.4487991802
0.0, 0.925723969269, -0.378199858172
0.0, 0.952247885338, -0.305325997695
0.0, 0.97304487058, -0.230615870742
0.0, 0.987989849477, -0.154518792808
0.0, 0.996992941168, -0.0774924206719
0.0, 1.0, 0.0
